scrh_id,iDCG
286263,31.0
286264,1.0
286266,31.0
286271,1.0
286273,31.0
286274,1.0
286275,31.0
286276,1.0
286277,1.0
286278,31.0
286279,31.0
286281,31.0
286285,31.0
286287,1.0
286290,31.0
286292,1.0
286293,31.0
286294,31.0
286298,31.0
286299,1.0
286303,31.0
286304,1.0
286306,1.0
286307,1.0
286308,1.0
286309,31.0
286310,31.0
286312,31.0
286313,31.0
286315,31.0
286317,32.13092975357146
286319,1.0
286321,31.0
286323,31.0
286324,31.0
286325,31.0
286326,31.0
286327,31.0
286329,31.0
286330,1.0
286333,31.0
286334,31.0
286335,31.0
286337,31.0
286338,1.0
286340,31.0
286342,31.0
286343,1.0
286344,31.630929753571458
286345,1.0
286346,31.0
286349,31.0
286350,1.0
286351,1.0
286352,1.6309297535714575
286353,31.0
286354,31.0
286355,1.0
286358,31.0
286359,1.0
286360,31.0
286361,1.0
286362,1.0
286363,31.0
286364,31.0
286366,31.0
286368,1.0
286369,1.0
286370,31.0
286371,31.0
286372,31.0
286373,31.0
286375,31.0
286378,1.0
286379,31.0
286380,31.0
286381,1.0
286382,1.0
286383,31.0
286384,31.0
286385,31.0
286386,31.0
286388,31.0
286389,1.0
286390,31.0
286391,32.56160631164485
286392,31.0
286394,1.0
286396,1.0
286397,31.0
286399,31.0
286400,31.0
286404,1.0
286406,31.0
286407,1.6309297535714575
286408,31.0
286410,31.0
286417,31.630929753571458
286418,31.0
286419,31.0
286421,31.0
286424,33.637999639320746
286425,1.0
286427,1.0
286429,31.0
286430,31.0
286431,31.0
286432,31.0
286435,1.0
286437,31.0
286438,2.1309297535714578
286439,31.0
286440,1.0
286442,31.0
286444,31.0
286446,31.0
286447,31.0
286449,31.0
286451,31.0
286453,1.0
286454,31.0
286456,31.0
286459,1.0
286460,31.0
286463,31.0
286468,1.0
286469,31.0
286471,1.0
286473,1.0
286474,31.0
286478,31.0
286479,31.0
286480,1.0
286484,31.630929753571458
286486,31.0
286487,1.0
286488,31.630929753571458
286495,1.6309297535714575
286496,1.0
286498,1.0
286501,31.0
286502,1.0
286504,31.0
286505,1.0
286507,31.0
286509,31.0
286510,31.0
286514,31.0
286515,31.0
286516,31.0
286517,31.0
286518,31.0
286519,31.0
286521,31.0
286523,32.94845911887939
286525,1.0
286526,1.0
286527,31.0
286529,31.0
286530,31.0
286533,1.0
286534,31.0
286537,31.0
286538,31.0
286540,31.0
286541,31.0
286542,1.0
286543,31.0
286544,1.0
286545,31.0
286546,31.630929753571458
286548,31.0
286550,31.0
286551,31.0
286553,31.0
286554,31.0
286556,31.630929753571458
286557,31.0
286559,31.0
286560,1.0
286562,1.6309297535714575
286563,31.0
286564,31.0
286566,31.0
286569,1.0
286570,1.0
286572,1.0
286574,1.0
286575,1.0
286576,31.0
286578,31.0
286579,1.6309297535714575
286581,31.0
286582,31.0
286583,1.0
286584,31.0
286585,1.0
286586,1.0
286587,31.0
286590,1.6309297535714575
286591,1.0
286592,31.0
286595,31.630929753571458
286597,31.0
286599,2.1309297535714578
286600,31.0
286601,31.0
286602,31.630929753571458
286603,1.0
286604,31.0
286605,31.0
286608,31.0
286609,1.0
286611,31.0
286612,31.0
286614,31.0
286615,31.0
286616,31.0
286617,1.0
286618,31.630929753571458
286620,1.0
286622,31.0
286623,31.0
286624,31.0
286625,31.0
286626,31.0
286627,1.0
286628,31.0
286629,31.0
286630,31.0
286631,31.0
286632,1.0
286635,31.0
286636,31.0
286638,31.0
286639,31.0
286640,31.0
286641,31.0
286642,31.0
286646,1.0
286648,1.0
286649,31.0
286650,31.0
286651,31.0
286652,31.0
286654,1.0
286655,31.0
286656,31.0
286658,31.0
286659,1.0
286661,31.630929753571458
286662,1.0
286665,1.0
286666,31.0
286668,31.0
286670,31.0
286671,31.0
286672,1.0
286674,31.0
286676,31.0
286677,31.0
286678,31.0
286682,1.0
286683,31.0
286684,31.0
286685,31.0
286686,31.0
286687,31.0
286688,31.0
286690,31.0
286691,1.0
286692,3.3046663059874146
286695,1.0
286696,31.0
286698,31.0
286700,1.0
286701,31.0
286702,31.0
286704,1.0
286705,1.6309297535714575
286707,32.13092975357146
286708,31.0
286709,31.0
286710,31.0
286711,31.0
286712,31.630929753571458
286715,1.0
286717,31.0
286718,31.0
286719,31.0
286721,31.0
286722,31.630929753571458
286723,1.0
286726,32.56160631164485
286727,31.0
286731,31.0
286732,1.0
286733,1.0
286734,31.0
286736,1.0
286738,1.0
286739,31.0
286740,31.0
286742,31.0
286744,31.0
286745,31.0
286746,31.0
286747,31.0
286749,1.0
286750,31.0
286752,1.0
286754,31.0
286755,1.0
286756,31.0
286757,31.0
286760,1.0
286761,31.0
286762,31.0
286765,31.0
286766,1.0
286767,31.0
286769,31.0
286770,31.0
286771,1.0
286772,31.0
286774,1.0
286778,31.0
286779,31.0
286780,31.0
286781,1.0
286786,31.0
286787,1.0
286788,1.0
286790,1.0
286796,31.0
286798,1.0
286800,31.0
286801,1.0
286802,31.0
286803,31.0
286805,31.0
286809,31.0
286810,1.0
286811,31.0
286812,31.0
286814,31.0
286815,31.0
286816,1.0
286822,31.0
286826,1.0
286829,31.0
286830,1.0
286837,31.0
286839,31.0
286840,31.0
286842,31.0
286843,31.0
286844,1.0
286846,31.0
286847,31.0
286850,31.0
286852,31.0
286854,1.0
286855,31.0
286856,1.0
286859,31.0
286860,1.0
286861,1.0
286862,1.0
286864,31.0
286865,1.0
286866,31.0
286867,31.0
286868,1.0
286869,31.630929753571458
286871,31.0
286872,31.0
286873,31.0
286874,1.0
286875,1.0
286878,31.0
286879,31.0
286881,31.0
286882,31.0
286883,31.0
286884,31.0
286886,1.0
286887,1.0
286888,31.0
286890,32.13092975357146
286892,31.0
286893,31.630929753571458
286894,31.0
286895,1.0
286898,1.0
286899,31.0
286900,1.0
286901,31.0
286904,31.0
286908,31.0
286909,31.0
286911,31.0
286913,1.0
286915,31.0
286917,31.0
286919,1.0
286922,31.630929753571458
286924,31.0
286926,31.0
286927,31.0
286928,31.0
286930,31.0
286934,31.0
286935,31.0
286936,31.0
286937,31.0
286940,1.0
286942,31.0
286943,31.0
286946,31.0
286947,1.0
286949,31.630929753571458
286950,31.0
286951,31.0
286952,1.0
286953,31.0
286955,31.0
286956,31.0
286958,1.0
286960,31.0
286961,31.0
286964,31.0
286967,31.0
286968,1.0
286969,31.0
286971,1.0
286972,31.0
286973,1.0
286974,1.0
286975,1.0
286976,31.0
286977,31.0
286979,1.0
286981,1.0
286982,1.0
286984,31.0
286985,1.0
286987,32.56160631164485
286988,1.0
286990,1.0
286992,31.0
286993,1.6309297535714575
286994,32.13092975357146
286995,31.0
286998,1.0
287000,1.0
287006,31.0
287007,1.0
287010,31.0
287012,2.1309297535714578
287013,31.0
287014,31.630929753571458
287015,31.0
287016,31.0
287017,31.0
287019,31.0
287021,31.0
287022,1.0
287023,31.0
287025,1.0
287026,31.0
287027,1.0
287028,31.0
287030,1.0
287032,31.630929753571458
287033,31.0
287035,31.0
287036,1.0
287037,31.0
287038,31.0
287039,31.0
287040,31.0
287041,31.0
287043,1.0
287044,31.0
287045,31.0
287046,31.0
287047,31.0
287048,31.0
287049,31.0
287053,31.630929753571458
287055,31.0
287056,31.0
287057,31.0
287058,31.0
287060,31.0
287061,31.0
287062,1.0
287063,31.0
287064,31.0
287066,31.0
287068,1.0
287069,31.0
287070,1.0
287072,31.0
287074,31.0
287077,31.0
287078,31.0
287080,31.630929753571458
287081,1.6309297535714575
287083,31.0
287084,1.6309297535714575
287085,31.0
287086,31.0
287088,1.0
287089,1.0
287090,31.0
287091,31.0
287093,31.0
287094,1.0
287095,2.5616063116448506
287097,31.630929753571458
287098,31.0
287100,1.0
287101,31.0
287106,31.630929753571458
287107,31.0
287110,1.0
287111,1.0
287112,31.0
287113,31.0
287114,1.0
287115,1.0
287117,1.0
287118,1.0
287120,1.0
287121,31.0
287122,1.0
287124,1.6309297535714575
287125,31.0
287126,1.0
287129,31.0
287130,31.0
287133,1.0
287134,31.630929753571458
287135,31.0
287136,1.0
287138,1.0
287139,31.0
287140,1.0
287142,31.0
287144,31.0
287145,31.0
287146,31.0
287148,31.0
287152,31.0
287154,31.0
287155,31.0
287156,1.0
287158,31.0
287159,31.0
287160,31.0
287161,31.0
287163,1.0
287165,31.0
287166,31.0
287168,31.0
287169,1.6309297535714575
287170,31.0
287171,1.0
287172,31.0
287173,1.0
287174,31.0
287175,31.0
287177,31.0
287182,31.0
287183,31.0
287188,31.0
287190,1.0
287191,31.0
287192,31.0
287193,1.0
287196,1.0
287200,31.0
287201,31.0
287206,1.6309297535714575
287207,1.0
287208,31.0
287209,1.0
287210,31.0
287211,1.0
287213,31.0
287215,31.0
287216,31.0
287217,31.0
287218,31.0
287220,1.0
287221,31.0
287223,31.0
287225,31.0
287226,31.0
287227,31.0
287228,31.0
287229,31.0
287230,31.0
287232,1.0
287233,31.0
287235,31.0
287236,1.0
287238,1.0
287241,1.0
287245,31.0
287246,1.0
287251,31.0
287252,31.0
287253,31.0
287255,1.0
287256,1.0
287260,31.0
287261,31.0
287263,31.0
287267,31.0
287268,1.0
287269,31.0
287273,31.0
287274,31.0
287275,31.0
287276,1.0
287278,31.0
287282,31.0
287286,31.0
287289,1.0
287291,31.0
287293,1.0
287294,31.0
287295,1.0
287296,31.0
287297,31.0
287298,31.0
287301,31.0
287302,31.0
287304,31.0
287305,31.0
287307,31.0
287308,31.0
287309,31.630929753571458
287310,1.0
287312,31.0
287315,1.0
287317,1.0
287318,31.0
287319,31.0
287320,1.0
287321,31.0
287324,1.0
287325,31.630929753571458
287330,31.0
287331,1.0
287332,1.0
287333,31.0
287334,31.630929753571458
287335,31.0
287336,31.0
287340,1.0
287341,31.0
287342,31.0
287343,31.0
287347,31.0
287348,31.0
287350,31.0
287356,31.630929753571458
287358,1.0
287359,31.0
287362,31.0
287363,31.0
287364,31.0
287365,31.0
287366,31.0
287367,31.0
287368,31.0
287369,31.0
287370,1.0
287371,31.0
287373,31.0
287374,31.0
287375,31.0
287376,31.0
287377,1.0
287379,31.0
287380,1.0
287383,31.0
287384,31.0
287389,31.0
287390,1.0
287393,31.0
287394,31.0
287396,31.0
287397,31.0
287398,31.0
287399,31.0
287401,31.0
287402,31.0
287404,1.0
287406,1.0
287407,31.0
287408,31.0
287409,31.0
287412,31.0
287413,31.0
287414,31.0
287416,1.0
287417,1.0
287419,31.0
287421,31.0
287422,1.0
287423,1.0
287424,31.0
287425,31.0
287426,31.0
287427,31.0
287429,31.0
287430,31.0
287433,1.0
287435,1.0
287436,1.0
287437,1.0
287438,31.0
287440,31.630929753571458
287442,31.0
287444,1.0
287445,31.0
287446,31.0
287447,31.0
287448,31.0
287449,1.0
287450,1.0
287452,31.630929753571458
287453,31.0
287454,31.0
287458,1.0
287459,31.0
287460,31.0
287461,31.0
287463,31.0
287464,31.0
287465,31.0
287474,1.0
287475,31.0
287476,31.0
287477,31.0
287478,31.0
287479,1.0
287480,31.0
287482,31.0
287483,1.0
287484,31.0
287485,31.0
287486,31.0
287488,31.0
287490,31.0
287491,31.0
287492,31.0
287493,31.0
287494,31.0
287496,31.0
287498,31.0
287499,31.0
287500,31.630929753571458
287503,1.0
287504,1.0
287505,33.637999639320746
287507,31.0
287509,31.0
287511,31.0
287512,31.0
287513,31.0
287515,1.0
287517,31.0
287519,31.0
287520,31.0
287521,31.0
287523,1.0
287524,1.0
287525,31.0
287526,31.0
287528,31.0
287530,2.1309297535714578
287531,1.0
287533,31.0
287534,31.0
287535,31.0
287536,31.0
287538,31.0
287539,31.0
287540,32.13092975357146
287541,31.0
287542,31.0
287543,1.0
287544,1.0
287546,31.0
287548,1.0
287549,31.0
287550,31.0
287552,31.0
287556,31.0
287558,31.0
287559,31.0
287560,31.630929753571458
287562,31.0
287564,2.9484591188793923
287565,1.0
287566,31.0
287573,31.0
287577,31.0
287578,31.0
287579,31.0
287580,1.0
287581,1.0
287583,31.0
287584,31.0
287585,31.0
287589,31.0
287590,31.0
287592,31.0
287594,31.0
287595,31.0
287597,31.0
287598,31.0
287599,31.0
287600,31.0
287603,1.0
287604,1.0
287608,32.94845911887939
287610,1.0
287612,31.0
287613,1.0
287614,31.0
287617,31.0
287619,1.0
287620,31.0
287622,1.0
287623,31.0
287624,1.0
287626,31.630929753571458
287627,31.0
287628,31.0
287632,31.0
287633,1.0
287634,31.0
287637,1.0
287638,31.0
287639,1.0
287640,31.0
287643,1.0
287644,1.0
287645,1.0
287646,1.0
287647,1.0
287648,1.0
287649,31.0
287651,31.0
287652,1.0
287654,1.0
287656,31.0
287657,31.0
287658,31.0
287660,1.0
287661,1.0
287663,31.0
287664,1.0
287665,1.0
287667,31.0
287672,31.0
287674,33.30466630598741
287677,31.0
287678,1.0
287679,1.0
287680,31.0
287681,1.0
287683,31.0
287685,31.0
287687,1.0
287688,31.0
287689,1.0
287690,31.0
287691,1.0
287692,31.0
287693,31.0
287694,1.0
287697,31.0
287698,31.0
287699,1.0
287702,1.6309297535714575
287704,31.0
287705,31.0
287706,31.0
287707,2.5616063116448506
287708,31.0
287710,31.0
287711,31.0
287714,31.0
287716,1.0
287718,1.0
287719,31.0
287720,1.0
287721,31.0
287722,1.0
287723,31.0
287724,31.630929753571458
287725,31.0
287726,31.0
287727,31.0
287728,1.0
287729,31.0
287730,31.0
287731,31.0
287732,31.0
287734,1.0
287735,31.0
287736,31.0
287737,31.0
287738,31.0
287739,31.0
287740,1.0
287741,31.0
287742,31.0
287743,1.6309297535714575
287744,31.0
287746,32.13092975357146
287747,31.0
287749,31.0
287751,1.6309297535714575
287753,31.0
287755,31.0
287756,31.0
287757,1.0
287758,1.0
287759,31.0
287760,31.0
287761,31.0
287762,31.0
287763,1.0
287764,31.0
287765,1.0
287766,31.0
287767,31.630929753571458
287768,31.0
287769,31.0
287770,31.0
287773,31.0
287774,31.0
287775,31.0
287776,31.0
287778,31.630929753571458
287780,31.0
287781,31.0
287782,31.0
287783,1.0
287787,31.0
287789,31.0
287791,31.0
287792,31.0
287793,31.0
287795,1.0
287796,1.0
287797,31.0
287799,31.0
287804,1.0
287805,31.0
287807,32.56160631164485
287808,31.0
287809,31.0
287811,31.0
287812,31.0
287814,31.0
287815,31.0
287816,31.0
287818,31.0
287820,31.0
287822,1.0
287823,1.0
287826,31.0
287827,31.0
287828,1.0
287829,1.0
287831,31.0
287832,31.0
287833,31.0
287835,31.0
287840,31.0
287844,31.0
287847,31.0
287848,31.0
287849,31.0
287851,31.0
287853,31.0
287855,31.0
287858,31.0
287860,31.0
287861,31.0
287863,1.0
287865,32.13092975357146
287866,31.0
287867,31.0
287868,31.0
287869,1.0
287870,31.0
287872,31.0
287873,1.0
287874,31.0
287875,31.0
287877,1.0
287878,1.0
287879,1.0
287880,1.0
287881,31.0
287882,31.0
287883,31.0
287884,1.0
287886,31.0
287887,1.0
287888,1.6309297535714575
287889,31.0
287890,1.0
287891,31.0
287894,1.0
287895,1.0
287897,3.637999639320748
287900,1.0
287901,31.0
287902,1.0
287903,1.0
287904,31.0
287906,31.0
287907,1.0
287908,32.56160631164485
287909,1.0
287912,31.0
287913,31.630929753571458
287915,1.0
287917,31.0
287919,31.0
287920,1.0
287923,1.0
287926,1.0
287927,31.0
287928,31.0
287932,31.0
287933,31.0
287934,31.0
287935,1.0
287937,31.0
287938,31.0
287940,1.0
287941,31.0
287942,1.6309297535714575
287944,1.0
287945,31.0
287947,32.13092975357146
287948,31.0
287951,31.0
287955,31.0
287957,31.0
287959,31.0
287960,1.0
287962,31.630929753571458
287964,31.0
287965,1.0
287966,31.0
287968,31.0
287969,31.0
287971,1.0
287974,31.0
287975,31.0
287976,31.0
287977,31.0
287981,31.0
287984,1.0
287985,31.0
287987,31.0
287988,1.0
287989,31.0
287991,1.0
287995,31.0
287996,31.0
287997,1.0
287999,31.0
288000,31.630929753571458
288002,1.0
288007,1.0
288008,1.0
288010,31.0
288011,31.0
288012,31.0
288013,1.0
288014,31.0
288015,31.0
288016,31.0
288017,31.0
288018,1.0
288019,31.0
288020,31.0
288021,31.0
288023,31.0
288025,31.0
288026,31.0
288027,31.0
288028,31.630929753571458
288029,31.0
288030,31.0
288032,31.0
288033,31.0
288034,1.0
288036,31.0
288038,31.630929753571458
288039,31.0
288040,31.0
288042,31.0
288043,1.0
288044,32.13092975357146
288046,31.0
288047,31.0
288048,31.0
288052,31.0
288054,31.0
288055,31.0
288056,1.0
288059,31.0
288061,1.0
288062,31.0
288063,31.0
288064,31.0
288065,31.0
288068,31.0
288069,31.0
288070,31.0
288072,31.0
288073,31.0
288074,31.0
288076,31.0
288077,1.6309297535714575
288078,1.0
288079,31.0
288084,31.0
288085,31.0
288086,1.0
288087,31.630929753571458
288088,1.0
288089,31.0
288090,31.0
288091,1.0
288093,31.0
288095,31.0
288096,31.0
288098,1.0
288100,1.0
288101,31.0
288103,31.0
288104,31.0
288106,31.630929753571458
288108,1.0
288109,31.0
288111,32.13092975357146
288112,31.0
288113,31.0
288115,1.0
288116,31.0
288117,31.0
288118,31.0
288119,31.0
288121,31.0
288122,1.0
288123,1.0
288125,31.0
288126,31.0
288128,1.0
288129,31.0
288130,31.0
288132,31.0
288133,31.0
288135,31.0
288138,31.0
288139,1.0
288141,31.0
288143,31.0
288144,31.0
288145,1.0
288148,31.0
288150,1.6309297535714575
288151,31.0
288152,31.0
288157,1.0
288158,1.0
288162,31.0
288163,1.0
288167,31.0
288168,1.0
288169,31.0
288170,1.0
288171,1.6309297535714575
288172,1.0
288173,1.0
288174,1.0
288175,1.0
288176,31.0
288177,31.0
288178,31.0
288179,31.0
288181,31.0
288182,31.0
288183,31.0
288184,1.0
288185,31.0
288188,31.0
288189,1.0
288193,31.0
288194,31.630929753571458
288196,31.0
288197,31.0
288198,31.0
288199,31.0
288200,31.0
288204,31.0
288205,31.0
288207,31.0
288208,1.0
288209,31.0
288210,1.0
288211,31.0
288212,31.0
288214,31.0
288215,31.0
288216,1.0
288217,1.0
288218,31.0
288220,1.0
288221,1.0
288222,31.0
288223,1.0
288224,31.0
288225,1.0
288231,31.0
288237,1.0
288238,31.0
288239,31.0
288241,31.0
288242,31.0
288243,31.0
288244,1.0
288245,31.0
288246,1.0
288248,31.0
288253,1.0
288255,31.0
288256,31.0
288257,31.0
288258,31.0
288260,31.0
288261,31.0
288262,31.0
288263,31.0
288264,31.0
288265,1.0
288266,31.0
288267,31.0
288269,1.0
288270,31.0
288272,31.0
288277,31.0
288278,31.0
288279,1.0
288280,31.0
288281,31.0
288282,31.0
288283,1.0
288284,2.1309297535714578
288285,31.0
288286,31.0
288289,1.0
288291,1.0
288292,31.0
288294,31.0
288295,2.1309297535714578
288296,31.0
288297,31.0
288299,31.0
288301,31.0
288303,1.0
288305,31.0
288306,31.0
288307,31.0
288308,31.0
288310,1.0
288311,31.0
288312,31.0
288314,31.0
288315,31.0
288317,31.0
288318,31.0
288320,31.0
288321,31.0
288322,31.0
288324,31.0
288325,31.0
288327,31.0
288328,31.0
288329,31.0
288330,31.0
288331,1.0
288332,31.0
288333,1.0
288334,31.0
288335,31.0
288337,31.0
288338,1.6309297535714575
288340,31.0
288341,31.0
288342,1.0
288345,31.0
288347,1.0
288348,31.0
288350,31.0
288351,31.0
288353,1.0
288355,31.0
288359,31.0
288361,1.0
288364,31.0
288366,1.0
288368,1.0
288370,31.0
288371,31.0
288372,1.0
288373,31.0
288374,31.0
288376,31.0
288377,31.0
288378,31.0
288379,31.0
288380,31.0
288381,31.0
288382,31.0
288383,1.0
288384,1.0
288385,1.0
288391,1.0
288395,1.0
288396,1.0
288397,31.630929753571458
288399,1.0
288400,31.0
288401,31.0
288402,31.0
288403,31.0
288405,1.6309297535714575
288407,31.0
288408,31.0
288410,31.0
288411,31.0
288412,1.0
288413,1.0
288414,31.0
288415,1.0
288416,1.6309297535714575
288419,31.0
288421,31.0
288423,31.0
288424,31.0
288426,1.0
288427,1.0
288430,31.0
288431,31.0
288433,31.0
288434,31.0
288435,1.0
288437,31.0
288438,1.0
288440,31.0
288442,31.0
288443,1.0
288444,1.0
288445,31.0
288448,31.0
288453,31.0
288457,31.0
288460,1.0
288461,1.0
288462,31.0
288463,31.0
288464,31.0
288466,31.0
288467,31.0
288468,31.0
288469,1.0
288470,1.0
288471,31.630929753571458
288474,31.0
288475,31.0
288476,1.6309297535714575
288477,31.0
288478,31.0
288479,31.0
288480,31.0
288481,31.0
288482,31.0
288489,1.0
288490,31.0
288492,31.0
288493,31.0
288494,31.0
288496,31.0
288497,31.0
288501,31.0
288504,31.0
288506,31.0
288507,31.0
288509,31.0
288511,31.0
288512,1.0
288513,31.0
288514,31.0
288516,31.630929753571458
288517,1.0
288518,31.0
288519,31.0
288523,31.0
288524,31.0
288525,31.0
288526,31.0
288528,31.0
288529,31.0
288530,31.0
288534,31.0
288535,31.0
288536,31.0
288538,1.0
288539,31.0
288542,1.0
288543,31.0
288544,31.0
288545,31.0
288546,31.0
288547,1.0
288548,1.6309297535714575
288549,31.0
288550,31.0
288551,31.0
288552,31.0
288554,2.1309297535714578
288555,31.0
288557,31.0
288558,31.0
288559,1.0
288560,31.0
288562,31.0
288565,31.0
288566,1.0
288568,1.0
288569,31.0
288571,1.0
288572,1.0
288573,31.630929753571458
288577,32.13092975357146
288579,31.0
288580,31.0
288583,1.6309297535714575
288585,31.0
288586,31.0
288587,31.0
288588,31.0
288592,31.0
288594,31.0
288595,31.0
288598,31.0
288599,1.0
288600,31.0
288601,1.0
288602,31.0
288603,1.0
288605,31.0
288606,31.0
288607,1.0
288608,31.0
288609,31.0
288610,31.0
288612,31.0
288613,31.0
288615,1.0
288616,1.0
288617,1.0
288618,31.0
288619,1.0
288622,1.0
288625,31.0
288627,31.0
288628,1.0
288629,31.0
288631,31.0
288632,31.0
288633,32.13092975357146
288634,31.0
288636,1.0
288637,31.0
288638,1.0
288640,31.0
288641,31.0
288642,31.0
288643,31.0
288644,1.0
288647,31.630929753571458
288648,31.0
288650,31.0
288651,31.0
288653,31.0
288654,31.0
288655,1.0
288657,1.6309297535714575
288662,31.0
288663,31.0
288664,31.0
288665,31.0
288666,31.0
288667,31.0
288668,31.0
288672,31.630929753571458
288673,1.0
288674,1.0
288675,31.0
288683,1.0
288684,31.0
288685,1.0
288686,31.0
288687,1.0
288688,31.0
288689,1.0
288692,1.0
288693,31.0
288696,1.0
288697,31.0
288698,31.0
288699,31.0
288701,31.0
288702,31.0
288704,31.0
288705,31.0
288706,31.0
288707,31.0
288709,31.0
288710,1.0
288712,31.0
288713,31.0
288714,31.0
288715,1.0
288716,31.0
288717,31.0
288718,31.0
288719,1.0
288721,31.0
288723,1.0
288724,31.0
288725,31.0
288727,31.0
288728,1.0
288730,31.0
288731,31.0
288732,31.0
288735,31.0
288737,1.0
288740,31.0
288742,1.0
288743,31.0
288744,1.0
288746,1.0
288748,31.0
288749,31.0
288750,31.0
288751,1.0
288755,1.0
288758,31.0
288759,1.0
288762,31.0
288763,31.0
288767,31.0
288769,1.0
288770,31.0
288772,31.0
288774,31.0
288775,31.0
288776,31.0
288777,31.0
288778,31.0
288779,31.0
288780,31.0
288781,1.0
288782,31.0
288783,1.0
288784,31.0
288785,1.0
288786,32.13092975357146
288787,31.0
288788,31.0
288789,1.0
288790,31.630929753571458
288791,31.0
288792,31.0
288793,1.6309297535714575
288795,31.0
288796,1.0
288797,1.0
288802,31.0
288803,1.0
288805,31.0
288808,31.0
288810,31.0
288812,31.0
288813,1.0
288816,31.0
288817,31.0
288819,31.0
288820,1.0
288822,31.0
288823,1.0
288824,31.0
288825,31.0
288826,31.0
288827,1.0
288829,31.0
288831,31.0
288832,31.0
288835,1.6309297535714575
288837,1.0
288838,1.0
288839,1.0
288840,31.0
288841,31.0
288843,1.0
288844,31.0
288845,1.0
288846,31.0
288847,31.0
288848,1.0
288849,1.0
288850,31.0
288851,1.0
288852,31.0
288854,31.0
288856,31.0
288857,31.0
288859,31.0
288860,1.0
288861,31.0
288862,31.0
288863,31.0
288867,31.0
288872,1.0
288873,31.0
288874,31.0
288876,31.0
288878,31.0
288879,1.0
288881,31.0
288882,1.0
288883,1.0
288888,31.0
288889,1.0
288890,31.0
288891,31.0
288892,1.0
288893,31.630929753571458
288894,1.0
288895,31.0
288896,31.0
288897,31.0
288903,31.0
288906,1.0
288907,31.0
288908,31.0
288911,1.0
288912,31.0
288916,31.0
288918,1.0
288919,31.0
288920,31.0
288921,1.6309297535714575
288922,1.0
288925,31.0
288926,1.0
288928,31.0
288931,1.0
288932,31.0
288933,31.0
288935,31.0
288937,31.0
288938,31.0
288939,31.0
288940,31.0
288941,31.0
288942,2.1309297535714578
288950,1.0
288951,31.0
288952,31.0
288953,31.0
288956,1.0
288957,31.0
288959,31.630929753571458
288960,31.0
288963,31.0
288965,31.0
288966,31.0
288969,1.0
288970,31.0
288972,31.630929753571458
288974,31.0
288975,31.0
288978,31.0
288979,31.0
288980,31.0
288981,31.0
288982,31.0
288983,31.0
288985,1.6309297535714575
288987,31.0
288988,31.0
288992,1.0
288993,1.0
288994,31.0
288995,31.0
288997,31.0
288998,1.6309297535714575
289001,31.0
289003,31.0
289004,1.0
289005,31.0
289006,32.56160631164485
289008,31.0
289009,31.0
289011,31.0
289012,31.0
289013,31.0
289014,31.0
289017,31.0
289019,1.0
289020,31.0
289024,31.0
289025,31.0
289027,1.6309297535714575
289028,31.0
289030,31.0
289031,31.0
289032,31.0
289033,31.0
289035,31.0
289037,31.0
289038,31.630929753571458
289039,31.0
289040,31.0
289041,31.0
289045,31.0
289046,31.0
289047,1.0
289048,1.0
289049,31.0
289050,1.0
289051,1.0
289052,31.0
289054,31.0
289055,1.0
289056,31.0
289057,1.0
289059,1.0
289061,31.0
289062,1.6309297535714575
289063,1.0
289064,1.0
289067,31.0
289070,31.0
289071,31.0
289073,1.0
289074,31.0
289075,31.0
289076,31.0
289077,1.0
289078,31.0
289079,31.0
289080,1.0
289082,31.0
289083,1.0
289085,1.0
289086,31.0
289088,1.0
289093,31.0
289095,31.0
289096,31.0
289097,31.0
289098,31.0
289099,1.0
289101,31.0
289104,31.0
289106,31.0
289109,31.0
289110,32.13092975357146
289111,31.0
289112,31.0
289116,31.0
289118,31.0
289120,31.0
289124,31.0
289125,1.0
289126,31.0
289129,31.0
289130,31.0
289133,31.0
289135,31.0
289136,1.0
289138,31.0
289139,32.13092975357146
289140,31.0
289141,31.0
289142,31.0
289143,31.0
289144,31.0
289145,31.0
289146,31.0
289149,31.0
289150,31.0
289151,31.0
289156,32.13092975357146
289157,31.0
289158,31.0
289160,1.0
289163,31.0
289164,31.0
289165,1.0
289168,31.0
289169,1.0
289171,31.0
289173,31.0
289174,1.0
289175,31.0
289176,1.0
289177,1.0
289179,31.0
289180,31.0
289181,1.0
289182,31.0
289184,1.6309297535714575
289186,31.0
289188,31.0
289189,1.0
289190,1.0
289191,1.0
289192,1.0
289193,31.0
289194,1.0
289195,1.0
289197,31.0
289198,31.0
289200,31.0
289201,31.0
289203,31.0
289204,31.0
289206,31.0
289207,1.0
289209,1.0
289210,1.0
289212,31.0
289213,31.0
289214,31.0
289218,1.6309297535714575
289219,31.630929753571458
289220,31.0
289221,1.6309297535714575
289224,31.0
289226,1.0
289227,32.13092975357146
289229,1.0
289231,31.630929753571458
289232,31.0
289233,31.0
289234,31.0
289235,31.0
289236,31.0
289238,1.0
289239,31.0
289240,31.0
289242,31.0
289244,31.0
289246,31.0
289249,31.0
289250,1.0
289251,31.630929753571458
289252,31.0
289253,31.0
289254,1.0
289255,31.0
289257,1.0
289259,31.0
289260,31.0
289261,31.0
289263,31.0
289265,31.0
289267,31.0
289268,31.0
289272,31.0
289276,31.0
289277,1.0
289278,31.0
289280,31.0
289282,31.0
289283,31.0
289284,2.1309297535714578
289285,1.0
